ALERTSCounter,Alert for Acyl Transfer agent identified.,Alert for Michael Acceptor identified.,Alert for SN2 identified.,Alert for SNAr Identified.,Alert for Schiff base formation  identified.,CRAMERFLAGS,No skin sensitisation reactivity domains alerts identified.,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,SMILES
0.0000e+00,NO,NO,NO,NO,NO,,YES,0,0,12  13  812  16  812  17  813  15  813  18  814  15  814  19  816  20  817  19  818  21  820  21  822  23  822  24  823  25  824  26  825  27  826  27  8,0,0,668,8,1,3,AAADccB7OABEAAAABAAAAAAAAAAAAAAAAAAwYMAAAAAAAADBVAAAHgYICAAADA6B2CAwz8AAAgKKAiTSSHDCAEAkJwAIiBkHbsgKJjqBl5OAcYBmwBEI2ceYyLCOtAABwAISEABoAAOABCQgAAAAAAAAAA==,-1,151,2,1,135565795,15255,491.8925971,28,0,strontium;5-(2-carboxy-5-chlorophenyl)azo-6-oxido-2-naphthalenesulfonate,"InChI=1S/C17H11ClN2O6S.Sr/c18-10-2-4-13(17(22)23)14(8-10)19-20-16-12-5-3-11(27(24,25)26)7-9(12)1-6-15(16)21;/h1-8,21H,(H,22,23)(H,24,25,26);/q;+2/p-2",ZOVJTUDUKYBSLG-UHFFFAOYSA-L,strontium;5-[(2-carboxy-5-chlorophenyl)diazenyl]-6-oxidonaphthalene-2-sulfonate,strontium;5-[(2-carboxy-5-chlorophenyl)diazenyl]-6-oxidonaphthalene-2-sulfonate,strontium;5-(2-carboxy-5-chloro-phenyl)azo-6-oxido-naphthalene-2-sulfonate,strontium;5-[(2-carboxy-5-chloranyl-phenyl)diazenyl]-6-oxidanidyl-naphthalene-2-sulfonate,strontium;5-(2-carboxy-5-chloro-phenyl)azo-6-oxido-naphthalene-2-sulfonate,C17H9ClN2O6SSr,492.4,491.8925971,C1=CC2=C(C=CC(=C2N=NC3=C(C=CC(=C3)Cl)C(=O)O)[O-])C=C1S(=O)(=O)[O-].[Sr+2],C1=CC2=C(C=CC(=C2N=NC3=C(C=CC(=C3)Cl)C(=O)O)[O-])C=C1S(=O)(=O)[O-].[Sr+2],C1=CC2=C(C=CC(=C2N=NC3=C(C=CC(=C3)Cl)C(=O)O)[O-])C=C1S(=O)(=O)[O-].[Sr+2],0,,135565795,C1([H])=C2C([H])=C(C([H])=C([H])C2=C(C(=C1[H])[O-])/N=N/C3=C([H])C(=C([H])C([H])=C3C(=O)O[H])Cl)S(=O)(=O)[O-].[Sr+2]
